date,id,name,category,A轉跌幅,回彈,20日跌幅,收盤價,昨日主力,主力買賣超(張),月增率%,年增率%,累計年增率%,買超主力,買超趴數,買超主力2,買超趴數2,買超主力3,買超趴數3,昨日A轉跌幅,漲跌幅,成交量,20日最高成交量,3日前漲跌幅,前日漲跌幅,昨日漲跌幅,距20日最高價,開盤位置,開盤價,昨日收盤價,前日成交量,昨日成交量,昨日三大,三大買賣超,融券5N,昨日融券,前日融券,融券差額(張),昨日融券5增張,昨日融券5MAX,融券增加,融資5N,昨日融資,融資差額(張),投信買賣超(張),投信買賣超%,投信持股比例,外資買賣超(張),外資買賣超%,外資持股比例,自營商買賣超(張),自營商買賣超%,自營商持股比例,主力今日%,投信5買%,投信10買%,投信20買%,投信5買N天,投信10買N天,投信20買N天,外資5買%,外資10買%,外資20買%,主力5買%,主力10買%,主力20買%,ma5距離,ma10距離,ma20距離,ma60距離
2024-08-30,3050,鈺德,光電業,-3.6,0.5,-18.03,21.4,-641.0,-296.0,15.37,10.82,11.15,美商高盛,2.24%,元大-新竹經國,1.96%,華南永昌-鳳山,1.74%,-3.3,-2.73,1785.67,12454.28,0.43,-1.73,-3.3,2.1999999999999997,0.45,22.1,22.0,2337.31,2240.66,-160.0,-67.0,1.0,-12.0,-33.0,1.0,-68.0,-2.0,-1.08,4.0,37.0,-89.0,0.0,0.0,0.0,-68.0,-0.04,8.4,1.0,0.0,0.22,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,-1.46,-1.19,-0.83,-1.65,-1.79,-1.07,-1.12,-0.63,-1.54
2024-08-30,2630,亞航,航運業,-2.0,0.99,-16.98,34.3,178.0,-123.0,6.41,21.37,7.60,港商野村,4.21%,凱基-台北,3.68%,群益金鼎-基隆,3.51%,-0.71,-1.44,570.3,1807.76,1.34,0.44,2.05,0.0499999999999971,-0.29,34.7,34.8,582.88,1352.86,144.0,-129.0,,,,,,,,,,,0.0,0.0,0.01,-129.0,-0.06,0.99,0.0,0.0,0.01,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.14,0.48,0.09,0.08,0.27,0.17,0.9,1.35,-1.62
2024-08-30,6118,建達,電子通路業,-2.05,0.74,-18.48,21.45,1.0,-7.0,9.32,8.31,6.10,玉山-大里,5.62%,永豐金-板新,4.22%,第一金-員林,3.78%,-0.49,5.93,925.37,1027.2,0.0,0.74,-0.49,1.1000000000000014,0.25,20.3,20.25,151.45,43.83,-3.0,-124.0,1.0,0.0,0.0,1.0,0.0,0.0,inf,3.0,3.0,17.0,0.0,0.0,0.0,-125.0,-0.14,1.37,1.0,0.0,1.07,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.08,0.29,-0.05,-0.12,-0.5,0.96,1.02,1.22,-1.67
2024-08-30,3372,典範,半導體業,-3.03,1.0,-18.18,19.2,13.0,-96.0,-5.31,2.60,18.11,凱基-台北,5.09%,群益金鼎-內湖,4.17%,元大-斗信,3.5%,-0.79,1.59,1198.94,2060.11,1.07,0.0,-0.26,0.0,0.53,19.0,18.9,423.45,345.96,65.0,-14.0,2.0,0.0,0.0,1.0,-5.0,2.0,inf,4.0,1.0,42.0,0.0,0.0,1.28,-14.0,-0.01,1.48,-0.0,-0.0,0.33,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.13,0.45,-0.09,-0.1,-0.12,0.25,0.16,0.46,-2.01
2024-08-30,6209,今國光,光電業,-2.73,0.98,-19.6,26.7,-102.0,-56.0,-6.67,-26.38,-15.05,美商高盛,8.39%,凱基-台北,6.45%,港商野村,3.23%,-0.91,-2.2,775.28,2175.24,0.37,0.37,1.49,0.1000000000000014,0.55,27.45,27.3,387.41,1203.81,-402.0,145.0,0.0,0.0,0.0,0.0,-15.0,0.0,,3.0,192.0,-175.0,0.0,0.0,0.0,143.0,0.08,3.17,2.0,0.0,0.45,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,1.05,-0.05,0.04,-0.04,-0.18,0.1,0.91,-2.07
2024-08-30,6127,九豪,電子零組件業,-2.15,0.69,-15.84,27.3,-109.0,-69.0,-9.31,21.27,17.39,美林,7.66%,美商高盛,6.09%,永豐金-桃盛,3.54%,-0.9,-0.36,509.14,4018.43,-0.9,0.0,-0.36,1.4500000000000028,0.73,27.6,27.4,590.95,873.65,40.0,-5.0,0.0,-45.0,0.0,0.0,-37.0,8.0,-1.0,2.0,92.0,-6.0,0.0,0.0,0.0,-5.0,-0.0,2.52,0.0,0.0,1.49,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.39,-0.25,-0.17,-0.2,-1.37,-0.19,-0.46,-0.43,-2.18
2024-08-30,2392,正崴,電子零組件業,-3.77,1.0,-23.96,71.5,-1903.0,-1058.0,15.76,8.63,12.01,富邦-陽明,1.69%,元大證券,1.27%,摩根大通,1.09%,-1.54,1.56,18247.34,22396.95,4.86,3.62,-1.54,0.0,0.85,71.0,70.4,22396.95,8123.48,-2187.0,-1268.0,4.0,22.0,23.0,16.0,40.0,23.0,-0.27,5.0,227.0,661.0,0.0,0.0,0.0,-1757.0,-0.34,8.87,489.0,0.1,1.14,-0.21,0.0,0.0,0.0,0.0,0.0,0.0,-1.93,-2.55,-2.64,-1.37,-1.93,-2.43,1.86,2.81,4.51,-2.19
2024-08-30,1809,中釉,玻璃陶瓷,-2.7,0.86,-17.11,21.65,63.0,-140.0,-18.68,-9.53,5.83,元大-鳳山,8.56%,摩根大通,3.56%,永豐金證券,3.03%,0.0,-1.59,759.29,5381.43,0.0,-0.23,1.15,0.5500000000000007,1.14,22.25,22.0,684.59,675.23,68.0,-99.0,1.0,0.0,-2.0,0.0,11.0,15.0,,2.0,89.0,-117.0,0.0,0.0,0.0,-99.0,-0.06,4.11,0.0,0.0,0.74,-0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.42,-0.1,1.96,0.08,-0.65,-0.82,-0.15,0.06,0.29,-2.34
2024-08-30,3234,光環,通信網路業,-4.28,1.0,-28.27,40.3,-6.0,-235.0,-14.87,-19.48,-1.62,第一金-中山,3.85%,台新-三民,3.02%,元大-內湖民權,2.94%,-1.31,-3.01,1324.82,2083.69,-0.13,1.9,3.36,0.0,1.32,42.1,41.55,1582.7,2083.69,-133.0,-171.0,0.0,,,,0.0,,,0.0,0.0,-3.0,0.0,0.0,0.0,-171.0,-0.18,1.64,0.0,0.0,2.47,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-1.39,-0.11,-0.42,-1.04,-0.78,0.1,0.56,3.28,-2.36
2024-08-30,4989,榮科,電子零組件業,-3.04,0.61,-16.19,20.75,-24.0,-21.0,-22.39,-10.60,-6.87,國泰-桃園,7.61%,港商野村,3.55%,元大-大里,2.54%,-0.99,4.01,591.33,591.33,0.5,-0.25,-0.5,1.4500000000000028,1.25,20.2,19.95,121.89,102.04,11.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,inf,3.0,0.0,3.0,0.0,0.0,0.12,19.0,0.01,1.47,1.0,0.0,0.4,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.09,0.05,-0.08,-0.21,-0.53,0.58,0.7,0.6,-2.48
2024-08-30,8068,全達,電子通路業,-4.4,1.0,-21.07,30.4,15.0,-43.0,-6.71,-2.51,10.76,元大-民雄,3.85%,大昌-新竹,2.93%,美林,2.75%,-0.67,2.36,545.65,825.23,-1.0,-1.18,1.54,0.0,0.17,29.75,29.7,190.0,128.32,53.0,-24.0,1.0,-3.0,0.0,0.0,0.0,3.0,-1.0,2.0,-5.0,11.0,0.0,0.0,0.0,-24.0,-0.03,7.52,0.0,0.0,0.0,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.44,-0.1,-0.15,-0.27,0.63,0.73,1.2,-2.59
2024-08-30,5392,能率,光電業,-3.15,0.62,-25.24,32.25,-117.0,-103.0,1.93,-4.52,5.17,美商高盛,6.02%,凱基-台北,3.92%,元大-北三重,2.58%,-2.53,-1.68,1047.22,9984.6,0.75,-0.89,-1.94,3.5500000000000043,0.76,33.05,32.8,903.81,1155.46,135.0,94.0,0.0,-9.0,0.0,0.0,-14.0,28.0,-1.0,3.0,19.0,-94.0,0.0,0.0,0.0,94.0,0.06,3.18,-0.0,-0.0,0.98,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.19,-0.66,0.01,-0.14,-0.71,-0.45,-0.9,-1.59,-0.21,-2.72
2024-08-30,3594,磐儀,電腦及週邊設備業,-3.67,0.6,-30.08,42.05,-56.0,-144.0,-10.38,-5.48,-21.20,美林,5.41%,凱基-台北,4.53%,港商野村,3.42%,-0.68,-3.44,1257.78,5016.28,-3.72,-0.11,-0.8,6.050000000000004,0.23,43.65,43.55,1109.14,474.78,109.0,257.0,0.0,-1.0,-52.0,0.0,-101.0,-1.0,-1.0,0.0,-124.0,-3.0,0.0,0.0,0.0,256.0,0.27,1.71,1.0,0.0,0.1,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.83,1.31,1.56,-0.14,-0.39,-0.32,-1.77,-3.5,-0.95,-3.07
2024-08-30,4533,協易機,電機機械,-3.84,0.62,-22.13,42.55,-199.0,-493.0,-11.01,46.45,-2.68,元大-中山北路,1.37%,統一-台中,1.31%,永豐金-市政,1.28%,-2.46,-2.3,3135.1,26400.04,3.03,4.0,-1.58,4.100000000000001,0.92,43.95,43.55,14901.56,4130.3,-616.0,-227.0,1.0,0.0,-10.0,-46.0,198.0,295.0,-inf,2.0,-218.0,-142.0,0.0,0.0,0.0,-240.0,-0.15,3.33,13.0,0.01,1.25,-0.31,0.0,0.0,0.0,0.0,0.0,0.0,-0.93,-0.53,0.52,-0.61,-1.53,-1.4,-0.29,-0.75,-1.27,-3.09
2024-08-30,2359,所羅門,其他電子業,-3.65,0.66,-27.82,158.5,490.0,-1688.0,51.89,-0.27,-24.39,摩根大通,7.25%,香港上海匯豐,1.61%,凱基-科園,1.03%,-0.61,-2.76,9518.69,65589.7,5.4,-2.11,0.31,17.0,0.31,163.5,163.0,11516.45,6949.05,381.0,-1697.0,3.0,-139.0,-96.0,75.0,-88.0,73.0,-1.54,2.0,-60.0,75.0,0.0,0.0,0.0,-1699.0,-0.99,3.2,2.0,0.0,1.0,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.17,-3.6,0.62,0.16,-4.78,-0.76,-3.0,-4.2,-1.22,-3.32
2024-08-30,8027,鈦昇,電機機械,-3.54,0.97,-30.26,109.0,-1441.0,-414.0,-13.42,13.19,14.11,美林,1.69%,富邦-高雄,0.86%,富邦-南京,0.79%,-5.75,2.35,7058.93,16220.7,4.23,-1.8,-2.29,1.0,0.94,107.5,106.5,6038.2,6873.48,-1094.0,-46.0,4.0,-13.0,21.0,45.0,245.0,128.0,-4.46,4.0,142.0,-180.0,0.0,0.0,0.0,-112.0,-0.11,3.58,66.0,0.07,0.89,-0.42,0.0,0.0,-0.08,0.0,0.0,0.0,-4.78,-5.46,-5.0,-3.55,-4.52,-5.17,0.6,6.32,12.95,-4.32
2024-08-30,4726,永昕,生技醫療業,-2.16,0.62,-21.26,49.9,-450.0,-126.0,-8.65,346.13,-3.61,新加坡商瑞銀,4.78%,國泰-台中,4.52%,美商高盛,3.36%,-3.47,-0.4,773.87,4459.15,-2.49,1.57,-3.09,4.5,1.4,50.8,50.1,843.92,1066.7,-295.0,-66.0,2.0,-6.0,1.0,0.0,-7.0,1.0,-1.0,2.0,-227.0,-93.0,0.0,0.0,0.0,-66.0,-0.03,24.01,-0.0,-0.0,0.01,-0.06,0.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.39,1.47,-0.33,-0.38,0.05,-1.06,-2.2,-1.02,-5.31
2024-08-30,1514,亞力,電機機械,-3.27,0.7,-24.92,133.0,-14.0,-213.0,-25.84,11.93,4.45,摩根大通,4.93%,新加坡商瑞銀,3.33%,港商野村,1.59%,-1.45,-2.21,3389.46,40122.64,1.1,-1.45,0.0,11.0,0.37,136.5,136.0,3854.55,3908.15,-480.0,-48.0,0.0,-77.0,-219.0,-94.0,-360.0,14.0,0.22,2.0,491.0,-154.0,0.0,0.0,1.49,-19.0,-0.01,13.29,-29.0,-0.01,0.0,-0.08,0.0,-0.01,0.01,0.0,0.0,3.0,-0.4,-0.97,-0.27,-0.39,-0.42,-0.01,-2.9,-2.75,1.85,-6.4
2024-08-30,8054,安國,半導體業,-4.22,0.56,-20.55,159.0,-150.0,-218.0,7.46,46.22,20.66,元富-中港,1.11%,凱基-三重,1.02%,亞東,1%,-2.45,-0.31,5390.85,39357.59,0.31,-0.31,-0.62,16.5,0.63,160.5,159.5,2207.39,3114.02,-156.0,-247.0,1.0,-26.0,-34.0,20.0,-370.0,-12.0,-1.77,2.0,26.0,-68.0,0.0,0.0,1.27,-292.0,-0.3,5.86,45.0,0.05,3.28,-0.22,0.0,0.0,0.03,0.0,0.0,2.0,-1.17,-3.34,-5.36,-1.06,-4.39,-5.21,-1.1,-4.85,-7.18,-7.3
2024-08-30,6125,廣運,光電業,-2.76,0.74,-22.6,95.2,-35.0,-470.0,32.47,-62.76,-56.14,元大證券,2.15%,永豐金-大園,2.07%,富邦-仁愛,1.98%,-1.83,-1.45,4241.67,22285.98,2.59,-1.52,-0.92,6.099999999999994,0.72,97.3,96.6,5069.9,3172.11,-20.0,-487.0,1.0,-41.0,-81.0,-144.0,-236.0,101.0,2.51,1.0,103.0,-303.0,0.0,0.0,0.01,-497.0,-0.2,5.01,10.0,0.0,1.01,-0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1.01,-0.32,-0.2,-1.37,-2.51,-1.76,-2.5,1.27,-7.37
2024-08-30,3338,泰碩,電子零組件業,-2.11,0.7,-17.87,74.1,-44.0,-93.0,-5.47,5.02,10.20,元大-高雄,3.55%,美林,2.96%,富邦-嘉義,2.81%,-0.66,-1.33,675.99,4107.69,0.13,-1.17,-1.18,4.299999999999997,0.67,75.6,75.1,585.84,791.45,9.0,-133.0,1.0,-25.0,-6.0,-22.0,-67.0,1.0,-0.12,1.0,-27.0,-370.0,0.0,0.0,0.06,-134.0,-0.15,5.35,1.0,0.0,0.35,-0.11,-0.12,-0.12,-0.12,0.0,0.0,0.0,-0.15,0.06,1.01,-0.21,-0.24,0.43,-1.68,-2.52,-1.5,-7.96
2024-08-30,6695,芯鼎,半導體業,-4.04,0.81,-20.78,59.4,-18.0,-125.0,24.96,-2.62,-15.97,凱基-台北,6.39%,高橋,1.75%,凱基-城中,1.5%,-2.13,-0.67,797.6,3644.07,-0.81,-0.49,-1.32,2.6000000000000014,0.67,60.2,59.8,466.7,512.65,44.0,-101.0,0.0,-3.0,-2.0,-3.0,-33.0,0.0,0.0,4.0,23.0,35.0,0.0,0.0,0.0,-100.0,-0.12,2.95,-1.0,-0.0,0.2,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,-0.01,1.87,-0.12,-0.36,0.54,-1.02,-1.51,-0.6,-8.2
2024-08-30,3055,蔚華科,電子通路業,-4.31,0.95,-23.74,73.2,-141.0,-276.0,35.56,-1.94,-40.73,中國信託-文心,6.17%,元大-大雅,2.64%,台灣摩根士丹利,2.15%,-3.61,-2.01,1442.02,2195.81,1.26,-1.39,4.92,1.0,1.34,75.7,74.7,405.4,1764.27,-174.0,-105.0,2.0,1.0,-3.0,-1.0,17.0,18.0,-2.0,1.0,79.0,-354.0,0.0,0.0,0.0,-101.0,-0.1,2.9,-4.0,-0.0,0.19,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-0.27,0.49,-0.47,-0.34,-0.13,0.68,0.45,2.27,-8.36
2024-08-30,8085,福華,其他電子業,-4.63,1.0,-24.07,47.35,349.0,-1545.0,17.11,18.14,-24.91,國票-長城,5.36%,國票-天祥,1.93%,元大-大同,1.79%,-0.43,1.94,11412.25,11412.25,0.7,-1.85,9.42,0.0,0.75,46.8,46.45,687.72,5488.54,905.0,-2452.0,2.0,33.0,-5.0,-8.0,-45.0,33.0,-1.24,1.0,-154.0,591.0,0.0,0.0,0.0,-2608.0,-1.86,2.81,156.0,0.11,3.19,-1.1,0.0,0.0,-0.08,0.0,0.0,0.0,-1.13,-1.21,-0.68,-0.89,-1.2,-1.35,2.86,2.74,3.58,-13.41
2024-08-30,6117,迎廣,電腦及週邊設備業,-4.15,0.67,-24.41,104.0,-43.0,-216.0,-13.95,-4.51,38.84,土銀-台南,3.06%,國泰-敦南,1.75%,群益金鼎-彰化,1.66%,-1.39,-2.35,1143.51,15799.39,-0.92,0.46,-1.84,9.5,0.94,107.5,106.5,1827.98,1265.95,8.0,-291.0,0.0,-34.0,-147.0,-18.0,-349.0,-7.0,-0.47,4.0,-56.0,13.0,0.0,0.0,0.04,-291.0,-0.33,0.42,-0.0,-0.0,0.74,-0.24,0.0,0.0,0.0,0.0,0.0,1.0,-0.54,-1.06,-0.23,-0.66,-2.52,-2.17,-3.2,-4.4,-0.93,-13.72
2024-08-30,2486,一詮,光電業,-2.36,0.5,-20.0,95.0,-527.0,-969.0,0.92,12.27,8.99,元大-復北,3.41%,美商高盛,2.67%,國泰-敦南,1.19%,-2.24,-1.04,4873.8,26130.29,3.36,-1.42,-1.13,10.700000000000005,1.04,97.0,96.0,11142.59,4072.74,-533.0,-1251.0,0.0,-26.0,-7.0,-232.0,-492.0,-7.0,7.92,5.0,14.0,107.0,0.0,0.0,0.91,-1224.0,-0.55,12.17,-27.0,-0.01,1.1,-0.44,0.0,0.0,0.09,0.0,0.0,1.0,-2.87,-2.42,0.52,-2.4,-3.95,-5.81,-1.38,-3.28,-3.9,-21.15
2024-08-30,2363,矽統,半導體業,-2.68,,,69.1,795.0,-1744.0,-20.35,76.77,25.10,統一-敦南,6.75%,港商法國興業,2.02%,新光,1.94%,-1.81,-1.85,6234.63,,-0.71,-0.43,1.0,,0.57,70.8,70.4,6536.66,6820.14,951.0,-2568.0,0.0,-40.0,-8.0,-166.0,-395.0,-8.0,3.15,1.0,-159.0,392.0,-4.0,-0.0,0.09,-2454.0,-0.33,5.01,-110.0,-0.01,3.28,-0.23,-0.0,-0.02,-0.03,0.0,0.0,2.0,-0.45,-1.1,-1.5,-0.39,-1.05,-1.6,-0.84,-2.09,,
